ubigeo,departamento,provincia,distrito,grupo_etario,nPositivos,nFallecidos,nHabitantes,infectadosPCP,muertesPCP,tasa_fatalidad
200107,PIURA,PIURA,CURA MORI,2,1.0,,6439.0,0.1553036185743128,,
200107,PIURA,PIURA,CURA MORI,3,2.0,,3240.0,0.6172839506172839,,
200107,PIURA,PIURA,CURA MORI,5,1.0,,549.0,1.8214936247723132,,
200108,PIURA,PIURA,EL TALLAN,2,2.0,,1727.0,1.1580775911986103,,
200108,PIURA,PIURA,EL TALLAN,3,1.0,,843.0,1.1862396204033216,,
200108,PIURA,PIURA,EL TALLAN,5,1.0,,163.0,6.134969325153374,,
200109,PIURA,PIURA,LA ARENA,1,2.0,,16569.0,0.1207073450419458,,
200109,PIURA,PIURA,LA ARENA,2,11.0,,13566.0,0.8108506560518944,,
200110,PIURA,PIURA,LA UNIÓN,1,1.0,,17807.0,0.05615769079575448,,
200110,PIURA,PIURA,LA UNIÓN,2,33.0,,14788.0,2.231539085745199,,
200111,PIURA,PIURA,LAS LOMAS,2,14.0,,9374.0,1.4934926392148495,,
200111,PIURA,PIURA,LAS LOMAS,3,5.0,,5145.0,0.9718172983479105,,
200111,PIURA,PIURA,LAS LOMAS,4,6.0,,1236.0,4.854368932038835,,
200114,PIURA,PIURA,TAMBO GRANDE,2,39.0,,41812.0,0.932746579929207,,
200114,PIURA,PIURA,TAMBO GRANDE,5,2.0,,3132.0,0.6385696040868455,,
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,1,24.0,,63559.0,0.37760191318302677,,
200201,PIURA,AYABACA,AYABACA,2,3.0,,9535.0,0.3146303093864709,,
200204,PIURA,AYABACA,LAGUNAS,1,1.0,,3012.0,0.33200531208499334,,
200204,PIURA,AYABACA,LAGUNAS,2,1.0,,1627.0,0.6146281499692685,,
200205,PIURA,AYABACA,MONTERO,2,1.0,,1902.0,0.5257623554153522,,
200206,PIURA,AYABACA,PACAIPAMPA,2,1.0,,6663.0,0.15008254539996999,,
200206,PIURA,AYABACA,PACAIPAMPA,5,1.0,,612.0,1.6339869281045751,,
200207,PIURA,AYABACA,PAIMAS,2,1.0,,3160.0,0.31645569620253167,,
200207,PIURA,AYABACA,PAIMAS,4,1.0,,444.0,2.2522522522522523,,
200208,PIURA,AYABACA,SAPILLICA,2,2.0,,3216.0,0.6218905472636815,,
200208,PIURA,AYABACA,SAPILLICA,3,3.0,,1538.0,1.9505851755526658,,
200210,PIURA,AYABACA,SUYO,1,3.0,,4763.0,0.6298551333193366,,
200210,PIURA,AYABACA,SUYO,2,10.0,,3990.0,2.506265664160401,,
200210,PIURA,AYABACA,SUYO,3,9.0,,2050.0,4.390243902439025,,
200210,PIURA,AYABACA,SUYO,4,1.0,,548.0,1.8248175182481752,,
200301,PIURA,HUANCABAMBA,HUANCABAMBA,2,4.0,,9551.0,0.41880431368443094,,
200301,PIURA,HUANCABAMBA,HUANCABAMBA,3,1.0,,5145.0,0.19436345966958213,,
200301,PIURA,HUANCABAMBA,HUANCABAMBA,5,1.0,,1243.0,0.8045052292839903,,
200302,PIURA,HUANCABAMBA,CANCHAQUE,2,1.0,,2212.0,0.4520795660036166,,
200304,PIURA,HUANCABAMBA,HUARMACA,1,1.0,,16829.0,0.05942123715015747,,
200304,PIURA,HUANCABAMBA,HUARMACA,2,2.0,,11231.0,0.1780785326328911,,
200305,PIURA,HUANCABAMBA,LALAQUIZ,2,2.0,,1146.0,1.7452006980802792,,
200307,PIURA,HUANCABAMBA,SONDOR,2,1.0,,2133.0,0.46882325363338023,,
200308,PIURA,HUANCABAMBA,SONDORILLO,3,2.0,,1790.0,1.1173184357541899,,
200402,PIURA,MORROPÓN,BUENOS AIRES,2,2.0,,3112.0,0.6426735218508997,,
200402,PIURA,MORROPÓN,BUENOS AIRES,3,1.0,,2150.0,0.4651162790697675,,
200403,PIURA,MORROPÓN,CHALACO,2,3.0,,2100.0,1.4285714285714286,,
200403,PIURA,MORROPÓN,CHALACO,3,1.0,,1686.0,0.5931198102016608,,
200404,PIURA,MORROPÓN,LA MATANZA,2,4.0,,4852.0,0.8244023083264633,,
200404,PIURA,MORROPÓN,LA MATANZA,5,1.0,,572.0,1.7482517482517483,,
200405,PIURA,MORROPÓN,MORROPON,2,9.0,,4968.0,1.8115942028985508,,
200405,PIURA,MORROPÓN,MORROPON,3,9.0,,3310.0,2.719033232628399,,
200405,PIURA,MORROPÓN,MORROPON,4,2.0,,931.0,2.1482277121374866,,
200405,PIURA,MORROPÓN,MORROPON,5,1.0,,864.0,1.1574074074074074,,
200406,PIURA,MORROPÓN,SALITRAL,2,2.0,,2732.0,0.7320644216691069,,
200406,PIURA,MORROPÓN,SALITRAL,4,3.0,,499.0,6.012024048096192,,
200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,3,1.0,,1469.0,0.6807351940095302,,
200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,5,1.0,,322.0,3.105590062111801,,
200410,PIURA,MORROPÓN,YAMANGO,2,1.0,,2452.0,0.4078303425774878,,
200501,PIURA,PAITA,PAITA,1,6.0,,38361.0,0.15640885274106514,,
200503,PIURA,PAITA,ARENAL,2,2.0,,393.0,5.089058524173028,,
200503,PIURA,PAITA,ARENAL,3,1.0,,269.0,3.717472118959108,,
200503,PIURA,PAITA,ARENAL,4,3.0,,82.0,36.58536585365854,,
200504,PIURA,PAITA,COLAN,1,3.0,,5823.0,0.5151983513652757,,
200504,PIURA,PAITA,COLAN,2,10.0,,5632.0,1.7755681818181817,,
200504,PIURA,PAITA,COLAN,4,2.0,,810.0,2.4691358024691357,,
200504,PIURA,PAITA,COLAN,5,1.0,,624.0,1.6025641025641024,,
200505,PIURA,PAITA,LA HUACA,2,2.0,,4953.0,0.40379567938623057,,
200505,PIURA,PAITA,LA HUACA,3,3.0,,2299.0,1.3049151805132666,,
200505,PIURA,PAITA,LA HUACA,5,5.0,,441.0,11.337868480725623,,
200506,PIURA,PAITA,TAMARINDO,2,1.0,,1710.0,0.5847953216374269,,
200506,PIURA,PAITA,TAMARINDO,3,1.0,,952.0,1.050420168067227,,
200507,PIURA,PAITA,VICHAYAL,1,1.0,,2282.0,0.43821209465381245,,
200507,PIURA,PAITA,VICHAYAL,2,2.0,,1936.0,1.0330578512396695,,
200507,PIURA,PAITA,VICHAYAL,3,2.0,,933.0,2.1436227224008575,,
200507,PIURA,PAITA,VICHAYAL,4,2.0,,362.0,5.524861878453039,,
200602,PIURA,SULLANA,BELLAVISTA,1,1.0,,13579.0,0.07364312541424257,,
200602,PIURA,SULLANA,BELLAVISTA,2,51.0,,13952.0,3.655389908256881,,
200603,PIURA,SULLANA,IGNACIO ESCUDERO,1,6.0,,7727.0,0.7764979940468487,,
200603,PIURA,SULLANA,IGNACIO ESCUDERO,2,8.0,,7491.0,1.0679482045120812,,
200603,PIURA,SULLANA,IGNACIO ESCUDERO,3,5.0,,3690.0,1.3550135501355014,,
200604,PIURA,SULLANA,LANCONES,2,6.0,,4541.0,1.3212948689715922,,
200604,PIURA,SULLANA,LANCONES,3,3.0,,2382.0,1.2594458438287153,,
200605,PIURA,SULLANA,MARCAVELICA,2,10.0,,11468.0,0.8719916288803627,,
200605,PIURA,SULLANA,MARCAVELICA,3,9.0,,5607.0,1.6051364365971108,,
200605,PIURA,SULLANA,MARCAVELICA,4,1.0,,1353.0,0.7390983000739099,,
200606,PIURA,SULLANA,MIGUEL CHECA,2,8.0,,3555.0,2.250351617440225,,
200606,PIURA,SULLANA,MIGUEL CHECA,3,2.0,,1623.0,1.2322858903265559,,
200607,PIURA,SULLANA,QUERECOTILLO,1,1.0,,9732.0,0.10275380189066995,,
200607,PIURA,SULLANA,QUERECOTILLO,2,7.0,,9755.0,0.7175807278318811,,
200607,PIURA,SULLANA,QUERECOTILLO,5,3.0,,947.0,3.1678986272439285,,
200608,PIURA,SULLANA,SALITRAL,2,11.0,,2603.0,4.225893200153669,,
200608,PIURA,SULLANA,SALITRAL,3,5.0,,1469.0,3.4036759700476513,,
200608,PIURA,SULLANA,SALITRAL,4,1.0,,363.0,2.7548209366391188,,
200702,PIURA,TALARA,EL ALTO,2,4.0,,3089.0,1.2949174490126254,,
200702,PIURA,TALARA,EL ALTO,4,1.0,,367.0,2.7247956403269753,,
200703,PIURA,TALARA,LA BREA,2,3.0,,4450.0,0.6741573033707865,,
200703,PIURA,TALARA,LA BREA,3,2.0,,2827.0,0.7074637424831978,,
200704,PIURA,TALARA,LOBITOS,4,1.0,,63.0,15.873015873015872,,
200705,PIURA,TALARA,LOS ORGANOS,1,1.0,,3844.0,0.2601456815816858,,
200705,PIURA,TALARA,LOS ORGANOS,3,7.0,,2337.0,2.995293110825845,,
200705,PIURA,TALARA,LOS ORGANOS,5,1.0,,308.0,3.246753246753247,,
200706,PIURA,TALARA,MANCORA,1,1.0,,4803.0,0.20820320632937747,,
200706,PIURA,TALARA,MANCORA,2,2.0,,5213.0,0.3836562440053712,,
200706,PIURA,TALARA,MANCORA,3,4.0,,2260.0,1.7699115044247788,,
200706,PIURA,TALARA,MANCORA,5,1.0,,320.0,3.125,,
200801,PIURA,SECHURA,SECHURA,1,1.0,,20297.0,0.049268364782972855,,
200801,PIURA,SECHURA,SECHURA,4,7.0,,1155.0,6.0606060606060606,,
200802,PIURA,SECHURA,BELLAVISTA DE LA UNIÓN,2,1.0,,1856.0,0.5387931034482758,,
200802,PIURA,SECHURA,BELLAVISTA DE LA UNIÓN,3,1.0,,807.0,1.2391573729863692,,
200803,PIURA,SECHURA,BERNAL,2,1.0,,2462.0,0.4061738424045491,,
200803,PIURA,SECHURA,BERNAL,3,1.0,,1177.0,0.8496176720475787,,
200804,PIURA,SECHURA,CRISTO NOS VALGA,2,1.0,,1662.0,0.601684717208183,,
200805,PIURA,SECHURA,VICE,2,3.0,,5563.0,0.5392773683264426,,
200806,PIURA,SECHURA,RINCONADA LLICUAR,3,1.0,,575.0,1.7391304347826089,,
210101,PUNO,PUNO,PUNO,1,6.0,,44537.0,0.13471944675213868,,
210101,PUNO,PUNO,PUNO,2,86.0,,58806.0,1.4624358058701492,,
210101,PUNO,PUNO,PUNO,3,29.0,,25901.0,1.1196478900428555,,
210101,PUNO,PUNO,PUNO,4,2.0,,6344.0,0.31525851197982346,,
210101,PUNO,PUNO,PUNO,5,1.0,,3509.0,0.28498147620404674,,
210102,PUNO,PUNO,ACORA,2,9.0,,7922.0,1.136076748295885,,
210102,PUNO,PUNO,ACORA,3,3.0,,5360.0,0.5597014925373135,,
210105,PUNO,PUNO,CAPACHICA,2,4.0,,1868.0,2.1413276231263385,,
210106,PUNO,PUNO,CHUCUITO,3,1.0,,1637.0,0.6108735491753208,,
210201,PUNO,AZÁNGARO,AZÁNGARO,2,5.0,,11483.0,0.4354262823304014,,
210201,PUNO,AZÁNGARO,AZÁNGARO,3,3.0,,5048.0,0.5942947702060222,,
210203,PUNO,AZÁNGARO,ARAPA,3,1.0,,1486.0,0.6729475100942126,,
210204,PUNO,AZÁNGARO,ASILLO,3,3.0,,2961.0,1.0131712259371835,,
210206,PUNO,AZÁNGARO,CHUPA,2,1.0,,1847.0,0.5414185165132648,,
210207,PUNO,AZÁNGARO,JOSÉ DOMINGO CHOQUEHUANCA,1,2.0,,1734.0,1.1534025374855825,,
210207,PUNO,AZÁNGARO,JOSÉ DOMINGO CHOQUEHUANCA,2,2.0,,1700.0,1.176470588235294,,
210207,PUNO,AZÁNGARO,JOSÉ DOMINGO CHOQUEHUANCA,3,1.0,,901.0,1.1098779134295227,,
210210,PUNO,AZÁNGARO,SAMAN,3,3.0,,2155.0,1.3921113689095126,,
210210,PUNO,AZÁNGARO,SAMAN,5,1.0,,504.0,1.984126984126984,,
210211,PUNO,AZÁNGARO,SAN ANTON,2,2.0,,2706.0,0.7390983000739099,,
210212,PUNO,AZÁNGARO,SAN JOSÉ,2,1.0,,1562.0,0.6402048655569782,,
210301,PUNO,CARABAYA,MACUSANI,2,1.0,,4666.0,0.2143163309044149,,
210303,PUNO,CARABAYA,AYAPATA,2,1.0,,4136.0,0.24177949709864605,,
210306,PUNO,CARABAYA,CRUCERO,3,1.0,,1314.0,0.76103500761035,,
210308,PUNO,CARABAYA,OLLACHEA,1,1.0,,2935.0,0.34071550255536626,,
210309,PUNO,CARABAYA,SAN GABAN,4,1.0,,166.0,6.024096385542169,,
210401,PUNO,CHUCUITO,JULI,2,2.0,,7120.0,0.2808988764044944,,
210401,PUNO,CHUCUITO,JULI,3,2.0,,4286.0,0.4666355576294914,,
210402,PUNO,CHUCUITO,DESAGUADERO,1,4.0,,4383.0,0.9126169290440338,,
210402,PUNO,CHUCUITO,DESAGUADERO,2,2.0,,5882.0,0.34002040122407345,,
210402,PUNO,CHUCUITO,DESAGUADERO,3,2.0,,2910.0,0.6872852233676976,,
210406,PUNO,CHUCUITO,POMATA,2,6.0,,4272.0,1.4044943820224718,,
210406,PUNO,CHUCUITO,POMATA,3,1.0,,3201.0,0.31240237425804435,,
210407,PUNO,CHUCUITO,ZEPITA,2,3.0,,5415.0,0.554016620498615,,
210407,PUNO,CHUCUITO,ZEPITA,3,6.0,,3642.0,1.6474464579901154,,
210501,PUNO,EL COLLAO,ILAVE,1,2.0,,15437.0,0.12955885210857032,,
210501,PUNO,EL COLLAO,ILAVE,2,6.0,,18320.0,0.32751091703056767,,
210501,PUNO,EL COLLAO,ILAVE,3,2.0,,10346.0,0.19331142470520007,,
210601,PUNO,HUANCANÉ,HUANCANE,2,3.0,,5755.0,0.5212858384013901,,
210601,PUNO,HUANCANÉ,HUANCANE,3,1.0,,4362.0,0.22925263640531865,,
210601,PUNO,HUANCANÉ,HUANCANE,4,1.0,,1701.0,0.5878894767783657,,
210601,PUNO,HUANCANÉ,HUANCANE,5,3.0,,1615.0,1.8575851393188854,,
210602,PUNO,HUANCANÉ,COJATA,2,13.0,,1418.0,9.167842031029618,,
210602,PUNO,HUANCANÉ,COJATA,3,7.0,,777.0,9.00900900900901,,
210603,PUNO,HUANCANÉ,HUATASANI,2,1.0,,1171.0,0.8539709649871904,,
210606,PUNO,HUANCANÉ,ROSASPATA,1,1.0,,1305.0,0.7662835249042146,,
210606,PUNO,HUANCANÉ,ROSASPATA,3,1.0,,1024.0,0.9765625,,
210607,PUNO,HUANCANÉ,TARACO,2,1.0,,4490.0,0.22271714922049,,
210701,PUNO,LAMPA,LAMPA,3,1.0,,2349.0,0.4257130693912303,,
210801,PUNO,MELGAR,AYAVIRI,2,2.0,,9152.0,0.21853146853146854,,
210801,PUNO,MELGAR,AYAVIRI,3,4.0,,4345.0,0.9205983889528193,,
210807,PUNO,MELGAR,ORURILLO,2,1.0,,2485.0,0.40241448692152915,,
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,2,1.0,,5868.0,0.17041581458759372,,
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,2,1.0,,1993.0,0.5017561465127948,,
211101,PUNO,SAN ROMÁN,JULIACA,1,2.0,,83819.0,0.023860938450709263,,
211101,PUNO,SAN ROMÁN,JULIACA,2,38.0,,103436.0,0.3673769287288758,,
211101,PUNO,SAN ROMÁN,JULIACA,3,21.0,,37287.0,0.5631989701504545,,
211101,PUNO,SAN ROMÁN,JULIACA,5,1.0,,3664.0,0.2729257641921397,,
211102,PUNO,SAN ROMÁN,CABANA,2,1.0,,1731.0,0.5777007510109763,,
211103,PUNO,SAN ROMÁN,CABANILLAS,3,2.0,,844.0,2.3696682464454977,,
211105,PUNO,SAN ROMÁN,SAN MIGUEL,3,1.0,,8692.0,0.1150483202945237,,
211201,PUNO,SANDIA,SANDIA,2,6.0,,3828.0,1.567398119122257,,
211201,PUNO,SANDIA,SANDIA,3,2.0,,2415.0,0.8281573498964804,,
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,2,3.0,,4560.0,0.6578947368421052,,
211301,PUNO,YUNGUYO,YUNGUYO,2,2.0,,8444.0,0.23685457129322596,,
211301,PUNO,YUNGUYO,YUNGUYO,3,5.0,,5703.0,0.8767315448009819,,
211301,PUNO,YUNGUYO,YUNGUYO,4,3.0,,2108.0,1.4231499051233396,,
211304,PUNO,YUNGUYO,CUTURAPI,3,1.0,,366.0,2.73224043715847,,
211305,PUNO,YUNGUYO,OLLARAYA,4,1.0,,447.0,2.237136465324385,,
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,1,19.0,,32010.0,0.5935645110902843,,
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,2,130.0,,31409.0,4.138941067846795,,
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,3,28.0,,13041.0,2.147074610842727,,
220101,SAN MARTÍN,MOYOBAMBA,MOYOBAMBA,5,4.0,,1846.0,2.1668472372697725,,
220102,SAN MARTÍN,MOYOBAMBA,CALZADA,1,1.0,,1725.0,0.5797101449275363,,
220102,SAN MARTÍN,MOYOBAMBA,CALZADA,2,2.0,,1689.0,1.1841326228537594,,
220103,SAN MARTÍN,MOYOBAMBA,HABANA,1,1.0,,684.0,1.461988304093567,,
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,1,1.0,,7071.0,0.1414227124876255,,
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,2,7.0,,5877.0,1.1910838863365663,,
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,3,1.0,,2577.0,0.38804811796662786,,
220104,SAN MARTÍN,MOYOBAMBA,JEPELACIO,5,1.0,,401.0,2.493765586034913,,
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,1,1.0,,10128.0,0.09873617693522907,,
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,2,10.0,,8164.0,1.224889759921607,,
220105,SAN MARTÍN,MOYOBAMBA,SORITOR,3,2.0,,3463.0,0.5775339301183945,,
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,1,3.0,,6733.0,0.44556661220852517,,
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,2,10.0,,6543.0,1.528350909368791,,
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,3,13.0,,3291.0,3.9501671224551806,,
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,4,1.0,,640.0,1.5625,,
220201,SAN MARTÍN,BELLAVISTA,BELLAVISTA,5,2.0,,479.0,4.17536534446764,,
220202,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,2,1.0,,3141.0,0.3183699458771092,,
220202,SAN MARTÍN,BELLAVISTA,ALTO BIAVO,3,1.0,,1193.0,0.8382229673093042,,
220205,SAN MARTÍN,BELLAVISTA,SAN PABLO,2,1.0,,3048.0,0.32808398950131235,,
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,1,8.0,,2528.0,3.1645569620253164,,
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,2,6.0,,2308.0,2.5996533795493937,,
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,3,5.0,,973.0,5.138746145940391,,
220206,SAN MARTÍN,BELLAVISTA,SAN RAFAEL,4,2.0,,200.0,10.0,,
220301,SAN MARTÍN,EL DORADO,SAN JOSÉ DE SISA,2,2.0,,5720.0,0.34965034965034963,,
220302,SAN MARTÍN,EL DORADO,AGUA BLANCA,2,1.0,,778.0,1.2853470437017993,,
220303,SAN MARTÍN,EL DORADO,SAN MARTÍN,2,3.0,,4282.0,0.7006071929005139,,
220304,SAN MARTÍN,EL DORADO,SANTA ROSA,3,1.0,,1115.0,0.8968609865470852,,
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,1,1.0,,5324.0,0.18782870022539444,,
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,2,6.0,,5102.0,1.1760094080752646,,
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,3,1.0,,2764.0,0.361794500723589,,
220401,SAN MARTÍN,HUALLAGA,SAPOSOA,5,2.0,,512.0,3.90625,,
220405,SAN MARTÍN,HUALLAGA,SACANCHE,2,1.0,,797.0,1.2547051442910915,,
220501,SAN MARTÍN,LAMAS,LAMAS,1,2.0,,5253.0,0.3807348181991243,,
220501,SAN MARTÍN,LAMAS,LAMAS,2,9.0,,5193.0,1.7331022530329288,,
220501,SAN MARTÍN,LAMAS,LAMAS,3,3.0,,3127.0,0.9593859929645027,,
220501,SAN MARTÍN,LAMAS,LAMAS,5,2.0,,650.0,3.076923076923077,,
220502,SAN MARTÍN,LAMAS,ALONSO DE ALVARADO,1,1.0,,6566.0,0.15229972586049345,,
220503,SAN MARTÍN,LAMAS,BARRANQUITA,1,3.0,,3032.0,0.9894459102902375,,
220503,SAN MARTÍN,LAMAS,BARRANQUITA,2,2.0,,2374.0,0.8424599831508003,,
220503,SAN MARTÍN,LAMAS,BARRANQUITA,3,1.0,,1162.0,0.8605851979345955,,
220503,SAN MARTÍN,LAMAS,BARRANQUITA,4,1.0,,233.0,4.291845493562231,,
220507,SAN MARTÍN,LAMAS,RUMISAPA,2,1.0,,1301.0,0.7686395080707148,,
220507,SAN MARTÍN,LAMAS,RUMISAPA,3,2.0,,678.0,2.949852507374631,,
220508,SAN MARTÍN,LAMAS,SAN ROQUE DE CUMBAZA,1,1.0,,654.0,1.529051987767584,,
220510,SAN MARTÍN,LAMAS,TABALOSOS,1,5.0,,5800.0,0.8620689655172413,,
220510,SAN MARTÍN,LAMAS,TABALOSOS,2,7.0,,4662.0,1.5015015015015014,,
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUÍ,1,9.0,,12215.0,0.7367990176013098,,
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUÍ,2,15.0,,12212.0,1.2283000327546676,,
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUÍ,3,5.0,,6137.0,0.8147303242626691,,
220601,SAN MARTÍN,MARISCAL CÁCERES,JUANJUÍ,5,2.0,,881.0,2.2701475595913734,,
220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,1,1.0,,6461.0,0.15477480266212662,,
220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,2,1.0,,5515.0,0.1813236627379873,,
220602,SAN MARTÍN,MARISCAL CÁCERES,CAMPANILLA,3,1.0,,2245.0,0.44543429844098,,
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,1,1.0,,3855.0,0.2594033722438392,,
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,2,1.0,,2963.0,0.3374957813027337,,
220603,SAN MARTÍN,MARISCAL CÁCERES,HUICUNGO,3,1.0,,1403.0,0.7127583749109052,,
220701,SAN MARTÍN,PICOTA,PICOTA,1,2.0,,4012.0,0.4985044865403788,,
220701,SAN MARTÍN,PICOTA,PICOTA,2,8.0,,3917.0,2.042379371968343,,
220701,SAN MARTÍN,PICOTA,PICOTA,3,3.0,,2059.0,1.4570179698882952,,
220701,SAN MARTÍN,PICOTA,PICOTA,5,1.0,,317.0,3.1545741324921135,,
220702,SAN MARTÍN,PICOTA,BUENOS AIRES,2,1.0,,1029.0,0.9718172983479105,,
220703,SAN MARTÍN,PICOTA,CASPISAPA,2,2.0,,752.0,2.6595744680851063,,
220703,SAN MARTÍN,PICOTA,CASPISAPA,3,2.0,,385.0,5.194805194805195,,
220704,SAN MARTÍN,PICOTA,PILLUANA,3,1.0,,206.0,4.854368932038835,,
220705,SAN MARTÍN,PICOTA,PUCACACA,2,2.0,,985.0,2.0304568527918785,,
220706,SAN MARTÍN,PICOTA,SAN CRISTÓBAL,2,1.0,,437.0,2.288329519450801,,
220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,1,15.0,,1569.0,9.560229445506693,,
220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,2,32.0,,1494.0,21.4190093708166,,
220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,3,20.0,,674.0,29.673590504451038,,
220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,4,7.0,,129.0,54.263565891472865,,
220707,SAN MARTÍN,PICOTA,SAN HILARIÓN,5,3.0,,80.0,37.5,,
220709,SAN MARTÍN,PICOTA,TINGO DE PONASA,2,1.0,,1333.0,0.7501875468867217,,
220709,SAN MARTÍN,PICOTA,TINGO DE PONASA,3,2.0,,783.0,2.554278416347382,,
220710,SAN MARTÍN,PICOTA,TRES UNIDOS,3,1.0,,716.0,1.3966480446927374,,
220801,SAN MARTÍN,RIOJA,RIOJA,1,1.0,,9459.0,0.1057194206575748,,
220801,SAN MARTÍN,RIOJA,RIOJA,2,17.0,,9716.0,1.7496912309592425,,
220801,SAN MARTÍN,RIOJA,RIOJA,3,9.0,,4766.0,1.8883759966428872,,
220801,SAN MARTÍN,RIOJA,RIOJA,4,1.0,,1131.0,0.8841732979664013,,
220802,SAN MARTÍN,RIOJA,AWAJUN,1,2.0,,3908.0,0.5117707267144319,,
220803,SAN MARTÍN,RIOJA,ELÍAS SOPLIN VARGAS,2,2.0,,5941.0,0.33664366268305,,
220803,SAN MARTÍN,RIOJA,ELÍAS SOPLIN VARGAS,3,1.0,,2302.0,0.43440486533449174,,
220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,2,4.0,,16999.0,0.23530795929172305,,
220804,SAN MARTÍN,RIOJA,NUEVA CAJAMARCA,4,1.0,,1323.0,0.7558578987150416,,
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,1,1.0,,7765.0,0.128783000643915,,
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,2,3.0,,6046.0,0.49619583195501155,,
220805,SAN MARTÍN,RIOJA,PARDO MIGUEL,3,1.0,,2584.0,0.38699690402476783,,
220806,SAN MARTÍN,RIOJA,POSIC,2,1.0,,698.0,1.4326647564469914,,
220808,SAN MARTÍN,RIOJA,YORONGOS,2,2.0,,953.0,2.0986358866736623,,
220808,SAN MARTÍN,RIOJA,YORONGOS,3,1.0,,470.0,2.127659574468085,,
220809,SAN MARTÍN,RIOJA,YURACYACU,1,1.0,,1469.0,0.6807351940095302,,
220809,SAN MARTÍN,RIOJA,YURACYACU,2,1.0,,1386.0,0.7215007215007215,,
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,1,5.0,,25133.0,0.1989416305256038,,
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,2,66.0,,33178.0,1.989269998191573,,
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,3,43.0,,15923.0,2.7004961376625007,,
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,4,11.0,,3649.0,3.0145245272677443,,
220901,SAN MARTÍN,SAN MARTÍN,TARAPOTO,5,4.0,,2388.0,1.6750418760469012,,
220904,SAN MARTÍN,SAN MARTÍN,CHAZUTA,2,11.0,,3130.0,3.514376996805112,,
220904,SAN MARTÍN,SAN MARTÍN,CHAZUTA,3,1.0,,1578.0,0.6337135614702154,,
220906,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,1,1.0,,1136.0,0.8802816901408451,,
220906,SAN MARTÍN,SAN MARTÍN,EL PORVENIR,3,1.0,,403.0,2.4813895781637716,,
220907,SAN MARTÍN,SAN MARTÍN,HUIMBAYOC,3,1.0,,834.0,1.199040767386091,,
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,2,1.0,,1426.0,0.7012622720897616,,
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,3,1.0,,831.0,1.203369434416366,,
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,4,1.0,,232.0,4.310344827586206,,
220908,SAN MARTÍN,SAN MARTÍN,JUAN GUERRA,5,1.0,,186.0,5.376344086021506,,
220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,2,17.0,,18083.0,0.9401094951059006,,
220909,SAN MARTÍN,SAN MARTÍN,LA BANDA DE SHILCAYO,3,15.0,,7783.0,1.9272773994603625,,
